snapshot_id,game_id,game_date,snapshot_created_at,start_time,home_team,away_team,home_win,pipeline_version,snapshot_policy,market_no_vig_home_prob,premarket_model_home_prob,edge_at_prediction_time,odds_source,betting_mode,snapshot_valid,snapshot_invalid_reason,game_status,rating_source,model_source,displayed_home_win_pct,predicted_home_win_pct,manual_no_odds_pred,home_moneyline_odds,away_moneyline_odds,model_edge_home,spread_line,total_line,odds_quality_status,suspicious_odds_reason,bookmaker_quotes_json,market_adjustment_applied,recommendation_status,moneyline_recommendation,spread_recommendation,total_recommendation,home_kelly_fraction,away_kelly_fraction,over_prob,home_cover_prob,away_cover_prob,nrfi_prob,nrfi_recommendation,elo_diff,bt_strength_diff,sp_era_diff,pitcher_rating_diff,dynamic_park_factor,winrate_diff,timezone_diff,sp_fip_diff,sp_csw_diff,sp_stuff_plus_diff,k_pct_diff,bb_pct_diff,bullpen_ip_diff,bullpen_availability_diff,sp_fip_diff_available,sp_csw_diff_available,sp_stuff_plus_diff_available,pitcher_advanced_available,bullpen_context_available,statcast_woba_available,top3_woba_available,weather_available,team_form_available,lineup_context_available,starter_context_available,odds_available,is_day_game,catcher_era_diff,cs_diff,wind_effect,temp_effect,precip_effect,injury_diff,dynamic_pythag_diff,log5_prob,lag30_winrate_diff,lag30_runs_diff,rest_diff,back2back_diff,games_last_3d_diff,games_last_7d_diff,rest_pressure_diff,pitch_movement_diff,avg_bat_speed_diff,odds_change,zone_size,k_rate,elo_momentum_7d,elo_momentum_30d,barrel_pa_diff,hardhit_pa_diff,swing_miss_diff,csw_diff,barrel_bb_pct_diff,sprint_speed_diff,pitch_type_matchup_score,top3_woba_diff,statcast_launch_speed_diff,statcast_barrel_diff,statcast_hard_hit_diff,statcast_woba_diff,platoon_ops_diff,sp_fip_diff_missing,sp_csw_diff_missing,sp_stuff_plus_diff_missing,k_pct_diff_missing,bb_pct_diff_missing,bullpen_ip_diff_missing,bullpen_availability_diff_missing,statcast_woba_diff_missing,statcast_launch_speed_diff_missing,statcast_barrel_diff_missing,statcast_hard_hit_diff_missing,avg_bat_speed_diff_missing,barrel_pa_diff_missing,hardhit_pa_diff_missing,top3_woba_diff_missing,platoon_ops_diff_missing,lag30_winrate_diff_missing,lag30_runs_diff_missing,rest_diff_missing,back2back_diff_missing,games_last_3d_diff_missing,games_last_7d_diff_missing,rest_pressure_diff_missing,wind_effect_missing,temp_effect_missing,precip_effect_missing
baseline_v2_clean:822895,822895,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T18:35:00Z,Rangers,Royals,1,baseline_v2_clean,first_seen_pregame,0.515,0.388,-0.127,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.4007,0.4007,0.393,1.86,1.975,-0.127,1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":1.85,""away_moneyline_odds"":2.0,""home_spread_line"":1.5,""home_spread_odds"":1.49,""total_line"":7.5,""over_odds"":1.82,""under_odds"":2.0},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.87,""away_moneyline_odds"":1.95,""home_spread_line"":1.5,""home_spread_odds"":1.52,""total_line"":7.5,""over_odds"":1.89,""under_odds"":1.93}]",True,PAPER_BET,Royals ML,Royals spread,NO BET,0.0,0.025,0.5162,0.42,0.58,,NO DATA,-8.7629,12.559674,2.06,-20.6,1.05,0.0862,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:824187,824187,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T18:10:00Z,Astros,Brewers,0,baseline_v2_clean,first_seen_pregame,0.377,0.461,0.084,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.4526,0.4526,0.466,2.545,1.54,0.084,1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":2.56,""away_moneyline_odds"":1.54,""home_spread_line"":1.5,""home_spread_odds"":1.87,""total_line"":7.5,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":2.53,""away_moneyline_odds"":1.54,""home_spread_line"":1.5,""home_spread_odds"":1.87,""total_line"":7.5,""over_odds"":1.87,""under_odds"":1.95}]",True,PAPER_BET,Astros ML,Brewers spread,OVER,0.025,0.0,0.6032,0.2494,0.7506,,NO DATA,42.0678,12.56084,4.34,-43.4,1.0,-0.1682,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:824592,824592,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T18:10:00Z,White Sox,Tigers,1,baseline_v2_clean,first_seen_pregame,0.5465,0.5206,-0.0259,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.5232,0.5232,0.5256,1.755,2.115,-0.0259,-1.5,7.75,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":1.75,""away_moneyline_odds"":2.14,""home_spread_line"":-1.5,""home_spread_odds"":2.62,""total_line"":8.0,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.76,""away_moneyline_odds"":2.09,""home_spread_line"":-1.5,""home_spread_odds"":2.63,""total_line"":7.5,""over_odds"":1.85,""under_odds"":1.98}]",True,TRACKING_ONLY,NO BET,Tigers spread,OVER,0.0,0.0,0.5506,0.3588,0.6412,,NO DATA,37.8351,0.000115,-0.19,1.9,1.0,0.1616,-1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:825001,825001,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T20:05:00Z,Athletics,Yankees,0,baseline_v2_clean,first_seen_pregame,0.4188,0.2759,-0.1429,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.2901,0.2901,0.2809,2.29,1.65,-0.1429,1.5,9.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":2.3,""away_moneyline_odds"":1.65,""home_spread_line"":1.5,""home_spread_odds"":1.87,""total_line"":9.5,""over_odds"":1.87,""under_odds"":1.95},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":2.29,""away_moneyline_odds"":1.64,""home_spread_line"":1.5,""home_spread_odds"":1.83,""total_line"":9.5,""over_odds"":1.85,""under_odds"":1.97},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":2.25,""away_moneyline_odds"":1.65,""home_spread_line"":1.5,""home_spread_odds"":1.85,""total_line"":9.5,""over_odds"":1.85,""under_odds"":1.98}]",True,PAPER_BET,Yankees ML,Athletics spread,UNDER,0.0,0.025,0.3008,0.5784,0.4216,,NO DATA,-115.5217,6.280329,0.95,0.0,1.0,-0.1404,-3.0,,,,0.198312,0.084388,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,-0.492,0.0,-0.125,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1
baseline_v2_clean:824512,824512,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T17:40:00Z,Reds,Braves,1,baseline_v2_clean,first_seen_pregame,0.5238,0.4361,-0.0877,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.4449,0.4449,0.4411,1.8,1.98,-0.0877,-1.5,10.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":1.8,""away_moneyline_odds"":1.98,""home_spread_line"":-1.5,""home_spread_odds"":2.72,""total_line"":10.5,""over_odds"":1.74,""under_odds"":2.02},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.76,""away_moneyline_odds"":2.01,""home_spread_line"":-1.5,""home_spread_odds"":2.64,""total_line"":10.5,""over_odds"":1.7,""under_odds"":2.09},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.85,""away_moneyline_odds"":1.95,""home_spread_line"":1.5,""home_spread_odds"":1.45,""total_line"":10.5,""over_odds"":1.74,""under_odds"":2.05}]",True,PAPER_BET,Braves ML,Braves spread,UNDER,0.0,0.025,0.4178,0.1366,0.8634,,NO DATA,24.7512,0.00805,2.11,-21.1,1.1,-0.1546,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:822976,822976,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T17:40:00Z,Rays,Angels,1,baseline_v2_clean,first_seen_pregame,0.644,0.6029,-0.041,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.607,0.607,0.6079,1.49,2.695,-0.041,-1.5,8.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":1.48,""away_moneyline_odds"":2.76,""home_spread_line"":-1.5,""home_spread_odds"":2.06,""total_line"":8.0,""over_odds"":2.0,""under_odds"":1.82},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.5,""away_moneyline_odds"":2.63,""home_spread_line"":-1.5,""home_spread_odds"":2.13,""total_line"":8.0,""over_odds"":1.93,""under_odds"":1.89}]",True,PAPER_BET,Angels ML,Rays spread,UNDER,0.0,0.0103,0.303,0.6162,0.3838,,NO DATA,57.4091,6.280128,-2.47,24.7,0.91,0.2465,3.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:824430,824430,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T17:40:00Z,Guardians,Red Sox,0,baseline_v2_clean,first_seen_pregame,0.4876,0.4669,-0.0207,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.469,0.469,0.4719,1.965,1.87,-0.0207,1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":2.0,""away_moneyline_odds"":1.85,""home_spread_line"":1.5,""home_spread_odds"":1.54,""total_line"":7.5,""over_odds"":1.95,""under_odds"":1.87},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.93,""away_moneyline_odds"":1.89,""home_spread_line"":1.5,""home_spread_odds"":1.55,""total_line"":7.5,""over_odds"":1.95,""under_odds"":1.87}]",True,TRACKING_ONLY,NO BET,NO BET,OVER,0.0,0.0,0.5602,0.4896,0.5104,,NO DATA,36.7883,12.560525,1.55,-15.5,1.06,0.1456,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:823373,823373,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T17:35:00Z,Pirates,Twins,1,baseline_v2_clean,first_seen_pregame,0.5914,0.6235,0.032,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.6202,0.6202,0.6285,1.62,2.345,0.032,-1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":1.63,""away_moneyline_odds"":2.34,""home_spread_line"":-1.5,""home_spread_odds"":2.42,""total_line"":7.5,""over_odds"":1.82,""under_odds"":2.0},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.61,""away_moneyline_odds"":2.35,""home_spread_line"":-1.5,""home_spread_odds"":2.39,""total_line"":7.5,""over_odds"":1.87,""under_odds"":1.95}]",True,PAPER_BET,Pirates ML,Twins spread,UNDER,0.004,0.0,0.223,0.2454,0.7546,,NO DATA,123.8396,-0.00066,0.38,-3.8,1.01,0.0678,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:822729,822729,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T17:35:00Z,Nationals,Padres,1,baseline_v2_clean,first_seen_pregame,0.449,0.4527,0.0037,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.4524,0.4524,0.4577,2.135,1.74,0.0037,1.5,9.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":2.18,""away_moneyline_odds"":1.72,""home_spread_line"":1.5,""home_spread_odds"":1.7,""total_line"":9.0,""over_odds"":1.87,""under_odds"":1.95},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":2.09,""away_moneyline_odds"":1.76,""home_spread_line"":1.5,""home_spread_odds"":1.68,""total_line"":9.0,""over_odds"":1.89,""under_odds"":1.93}]",True,TRACKING_ONLY,NO BET,Nationals spread,OVER,0.0,0.0,0.7748,0.8242,0.1758,,NO DATA,-48.0789,12.559685,-2.31,23.1,1.0,-0.0529,3.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:824832,824832,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T16:15:00Z,Orioles,Blue Jays,1,baseline_v2_clean,first_seen_pregame,0.5446,0.4837,-0.061,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.4898,0.4898,0.4887,1.76,2.105,-0.061,-1.5,8.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":1.76,""away_moneyline_odds"":2.12,""home_spread_line"":-1.5,""home_spread_odds"":2.52,""total_line"":8.0,""over_odds"":1.82,""under_odds"":2.0},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.76,""away_moneyline_odds"":2.09,""home_spread_line"":-1.5,""home_spread_odds"":2.59,""total_line"":8.0,""over_odds"":1.85,""under_odds"":1.98}]",True,PAPER_BET,Blue Jays ML,Blue Jays spread,OVER,0.0,0.0197,0.5524,0.405,0.595,,NO DATA,2.7646,3e-05,-0.64,0.0,1.08,-0.0339,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:823621,823621,2026-05-31,2026-05-31T00:01:43Z,2026-05-31T17:40:00Z,Mets,Marlins,1,baseline_v2_clean,first_seen_pregame,0.6047,0.4417,-0.1631,"DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.458,0.458,0.4467,1.585,2.425,-0.1631,-1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-05-31T00:00:54Z"",""home_moneyline_odds"":1.57,""away_moneyline_odds"":2.46,""home_spread_line"":-1.5,""home_spread_odds"":2.25,""total_line"":7.5,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-05-31T00:01:12Z"",""home_moneyline_odds"":1.6,""away_moneyline_odds"":2.39,""home_spread_line"":-1.5,""home_spread_odds"":2.29,""total_line"":7.5,""over_odds"":1.94,""under_odds"":1.88}]",True,PAPER_BET,Marlins ML,Marlins spread,OVER,0.0,0.025,0.6572,0.3812,0.6188,,NO DATA,-21.6665,12.559542,-0.4,4.0,0.95,-0.0096,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:823131,823131,2026-06-02,2026-06-01T03:35:36Z,2026-06-02T01:40:00Z,Mariners,Mets,1,baseline_v2_clean,first_seen_pregame,0.5619,0.6385,0.0767,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.6309,0.6309,0.6385,1.7,2.18,0.0767,-1.5,7.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-01T03:34:48Z"",""home_moneyline_odds"":1.77,""away_moneyline_odds"":2.1,""home_spread_line"":-1.5,""home_spread_odds"":2.76,""total_line"":7.0,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-01T03:34:12Z"",""home_moneyline_odds"":1.69,""away_moneyline_odds"":2.18,""home_spread_line"":-1.5,""home_spread_odds"":2.65,""total_line"":7.0,""over_odds"":2.05,""under_odds"":1.8},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-01T03:35:08Z"",""home_moneyline_odds"":1.7,""away_moneyline_odds"":2.19,""home_spread_line"":-1.5,""home_spread_odds"":2.69,""total_line"":7.0,""over_odds"":2.03,""under_odds"":1.81}]",True,PAPER_BET,Mariners ML,Mets spread,UNDER,0.025,0.0,0.2014,0.2818,0.7182,,NO DATA,154.8812,0.00085,1.38,-13.8,0.93,0.076,-3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:825078,825078,2026-06-02,2026-06-01T03:35:36Z,2026-06-02T01:40:00Z,D-backs,Dodgers,1,baseline_v2_clean,first_seen_pregame,0.4162,0.3934,-0.0228,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.3957,0.3957,0.3934,2.3,1.64,-0.0228,1.5,9.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-01T03:34:48Z"",""home_moneyline_odds"":2.34,""away_moneyline_odds"":1.63,""home_spread_line"":1.5,""home_spread_odds"":1.77,""total_line"":9.0,""over_odds"":1.95,""under_odds"":1.87},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-01T03:35:08Z"",""home_moneyline_odds"":2.3,""away_moneyline_odds"":1.64,""home_spread_line"":1.5,""home_spread_odds"":1.79,""total_line"":9.0,""over_odds"":1.95,""under_odds"":1.88},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-01T03:34:12Z"",""home_moneyline_odds"":2.25,""away_moneyline_odds"":1.65,""home_spread_line"":1.5,""home_spread_odds"":1.77,""total_line"":9.0,""over_odds"":1.95,""under_odds"":1.87}]",True,TRACKING_ONLY,NO BET,D-backs spread,UNDER,0.0,0.0,0.2374,0.909,0.091,,NO DATA,-96.3272,-12.560425,-2.39,23.9,1.05,-0.1096,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:824027,824027,2026-06-02,2026-06-01T03:35:36Z,2026-06-02T01:38:00Z,Angels,Rockies,0,baseline_v2_clean,first_seen_pregame,0.6459,0.6542,0.0082,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.6533,0.6533,0.6542,1.48,2.7,0.0082,-1.5,8.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-01T03:34:48Z"",""home_moneyline_odds"":1.5,""away_moneyline_odds"":2.68,""home_spread_line"":-1.5,""home_spread_odds"":2.05,""total_line"":8.5,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-01T03:35:08Z"",""home_moneyline_odds"":1.46,""away_moneyline_odds"":2.78,""home_spread_line"":-1.5,""home_spread_odds"":2.0,""total_line"":8.5,""over_odds"":1.95,""under_odds"":1.88},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-01T03:34:12Z"",""home_moneyline_odds"":1.48,""away_moneyline_odds"":2.7,""home_spread_line"":-1.5,""home_spread_odds"":2.0,""total_line"":8.5,""over_odds"":1.95,""under_odds"":1.87}]",True,TRACKING_ONLY,NO BET,Angels spread,OVER,0.0,0.0,0.586,0.8222,0.1778,,NO DATA,90.217,-12.560576,-5.43,50.0,0.94,0.0167,-1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:823050,823050,2026-06-01,2026-06-01T03:35:36Z,2026-06-01T23:45:00Z,Cardinals,Rangers,0,baseline_v2_clean,first_seen_pregame,0.4689,0.52,0.0511,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.5149,0.5149,0.52,2.05,1.81,0.0511,1.5,8.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-01T03:34:48Z"",""home_moneyline_odds"":2.06,""away_moneyline_odds"":1.81,""home_spread_line"":1.5,""home_spread_odds"":1.6,""total_line"":8.0,""over_odds"":1.95,""under_odds"":1.87},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-01T03:35:08Z"",""home_moneyline_odds"":2.02,""away_moneyline_odds"":1.81,""home_spread_line"":1.5,""home_spread_odds"":1.61,""total_line"":8.0,""over_odds"":1.94,""under_odds"":1.88},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-01T03:34:12Z"",""home_moneyline_odds"":2.05,""away_moneyline_odds"":1.8,""home_spread_line"":1.5,""home_spread_odds"":1.61,""total_line"":8.0,""over_odds"":1.95,""under_odds"":1.87}]",True,PAPER_BET,Cardinals ML,Cardinals spread,UNDER,0.0157,0.0,0.2476,0.8028,0.1972,,NO DATA,21.4562,-0.00903,-0.79,7.9,0.97,0.0693,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
baseline_v2_clean:823781,823781,2026-06-01,2026-06-01T03:35:36Z,2026-06-01T23:40:00Z,Brewers,Giants,1,baseline_v2_clean,first_seen_pregame,0.5769,0.5172,-0.0597,"BetMGM, DraftKings, FanDuel",paper_trading,True,,Preview,elo,manual,0.5232,0.5232,0.5172,1.65,2.25,-0.0597,-1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-01T03:34:48Z"",""home_moneyline_odds"":1.7,""away_moneyline_odds"":2.2,""home_spread_line"":-1.5,""home_spread_odds"":2.52,""total_line"":7.5,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-01T03:35:08Z"",""home_moneyline_odds"":1.64,""away_moneyline_odds"":2.3,""home_spread_line"":-1.5,""home_spread_odds"":2.43,""total_line"":7.5,""over_odds"":1.96,""under_odds"":1.87},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-01T03:34:12Z"",""home_moneyline_odds"":1.65,""away_moneyline_odds"":2.25,""home_spread_line"":-1.5,""home_spread_odds"":2.45,""total_line"":7.5,""over_odds"":1.98,""under_odds"":1.85}]",True,PAPER_BET,Giants ML,Giants spread,UNDER,0.0,0.0172,0.3434,0.427,0.573,,NO DATA,22.0101,-1.7e-05,-0.67,6.7,1.07,0.2352,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
