candidate,fold_id,game_id,game_date,home_team,away_team,research_home_win_probability,outcome
constant_50,1,823292,2026-06-07,Padres,Mets,0.5,1
constant_50,1,823454,2026-06-06,Phillies,White Sox,0.5,0
constant_50,1,823697,2026-06-06,Twins,Royals,0.5,0
constant_50,1,823859,2026-06-06,Marlins,Rays,0.5,1
constant_50,1,823942,2026-06-07,Dodgers,Angels,0.5,1
constant_50,1,824184,2026-06-06,Astros,Athletics,0.5,1
constant_50,1,824269,2026-06-06,Tigers,Mariners,0.5,0
constant_50,1,824351,2026-06-07,Rockies,Brewers,0.5,0
constant_50,1,824669,2026-06-06,Cubs,Giants,0.5,1
constant_50,1,824915,2026-06-06,Braves,Pirates,0.5,1
constant_50,1,825075,2026-06-06,D-backs,Nationals,0.5,0
constant_50,1,822807,2026-06-07,Blue Jays,Orioles,0.5,1
constant_50,1,822890,2026-06-07,Rangers,Guardians,0.5,1
constant_50,1,823047,2026-06-07,Cardinals,Reds,0.5,1
constant_50,1,823291,2026-06-07,Padres,Mets,0.5,0
constant_50,1,823453,2026-06-07,Phillies,White Sox,0.5,1
constant_50,1,823537,2026-06-07,Yankees,Red Sox,0.5,1
constant_50,1,823696,2026-06-07,Twins,Royals,0.5,0
constant_50,1,823857,2026-06-07,Marlins,Rays,0.5,1
constant_50,1,823941,2026-06-07,Dodgers,Angels,0.5,0
constant_50,1,824183,2026-06-07,Astros,Athletics,0.5,0
constant_50,1,824268,2026-06-07,Tigers,Mariners,0.5,1
constant_50,1,824349,2026-06-07,Rockies,Brewers,0.5,0
constant_50,1,824670,2026-06-08,Cubs,Giants,0.5,0
constant_50,1,824916,2026-06-07,Braves,Pirates,0.5,1
constant_50,1,825074,2026-06-07,D-backs,Nationals,0.5,1
constant_50,1,822806,2026-06-08,Blue Jays,Phillies,0.5,0
constant_50,1,822972,2026-06-08,Rays,Red Sox,0.5,1
constant_50,1,823218,2026-06-09,Giants,Nationals,0.5,0
constant_50,1,823289,2026-06-09,Padres,Reds,0.5,1
constant_50,1,824025,2026-06-09,Angels,Astros,0.5,0
constant_50,1,824427,2026-06-08,Guardians,Yankees,0.5,0
constant_50,1,824829,2026-06-08,Orioles,Mariners,0.5,0
constant_50,1,824998,2026-06-09,Athletics,Brewers,0.5,0
constant_50,1,822805,2026-06-09,Blue Jays,Phillies,0.5,1
constant_50,1,822969,2026-06-09,Rays,Red Sox,0.5,1
constant_50,1,823214,2026-06-10,Giants,Nationals,0.5,0
constant_50,1,823290,2026-06-10,Padres,Reds,0.5,0
constant_50,1,823374,2026-06-09,Pirates,Dodgers,0.5,0
constant_50,1,823620,2026-06-09,Mets,Cardinals,0.5,0
constant_50,1,823858,2026-06-09,Marlins,D-backs,0.5,1
constant_50,1,824023,2026-06-10,Angels,Astros,0.5,1
constant_50,1,824105,2026-06-09,Royals,Rangers,0.5,1
constant_50,1,824267,2026-06-09,Tigers,Twins,0.5,1
constant_50,1,824347,2026-06-10,Rockies,Cubs,0.5,1
constant_50,1,824429,2026-06-09,Guardians,Yankees,0.5,0
constant_50,1,824591,2026-06-09,White Sox,Braves,0.5,1
constant_50,1,824830,2026-06-09,Orioles,Mariners,0.5,0
constant_50,1,824999,2026-06-10,Athletics,Brewers,0.5,1
constant_50,1,822804,2026-06-10,Blue Jays,Phillies,0.5,0
constant_50,1,822970,2026-06-10,Rays,Red Sox,0.5,1
constant_50,1,823215,2026-06-10,Giants,Nationals,0.5,1
constant_50,1,823287,2026-06-10,Padres,Reds,0.5,1
constant_50,1,823372,2026-06-10,Pirates,Dodgers,0.5,1
constant_50,1,823618,2026-06-10,Mets,Cardinals,0.5,0
constant_50,1,823856,2026-06-10,Marlins,D-backs,0.5,1
constant_50,1,824022,2026-06-11,Angels,Astros,0.5,1
constant_50,2,824103,2026-06-10,Royals,Rangers,0.5,0
constant_50,2,824266,2026-06-10,Tigers,Twins,0.5,0
constant_50,2,824348,2026-06-11,Rockies,Cubs,0.5,1
constant_50,2,824428,2026-06-10,Guardians,Yankees,0.5,0
constant_50,2,824590,2026-06-10,White Sox,Braves,0.5,1
constant_50,2,824831,2026-06-10,Orioles,Mariners,0.5,1
constant_50,2,824996,2026-06-11,Athletics,Brewers,0.5,1
constant_50,2,823371,2026-06-11,Pirates,Dodgers,0.5,0
constant_50,2,823619,2026-06-11,Mets,Cardinals,0.5,1
constant_50,2,823855,2026-06-11,Marlins,D-backs,0.5,1
constant_50,2,824101,2026-06-11,Royals,Rangers,0.5,0
constant_50,2,824265,2026-06-11,Tigers,Twins,0.5,1
constant_50,2,824346,2026-06-11,Rockies,Cubs,0.5,0
constant_50,2,824827,2026-06-11,Orioles,Mariners,0.5,1
constant_50,2,822726,2026-06-12,Nationals,Mariners,0.5,0
constant_50,2,822803,2026-06-12,Blue Jays,Yankees,0.5,1
constant_50,2,823211,2026-06-13,Giants,Cubs,0.5,0
constant_50,2,823370,2026-06-12,Pirates,Marlins,0.5,0
constant_50,2,823617,2026-06-12,Mets,Braves,0.5,1
constant_50,2,823695,2026-06-13,Twins,Cardinals,0.5,1
constant_50,2,823778,2026-06-12,Brewers,Phillies,0.5,1
constant_50,2,824020,2026-06-13,Angels,Rays,0.5,1
constant_50,2,824102,2026-06-13,Royals,Astros,0.5,0
constant_50,2,824425,2026-06-12,Guardians,Tigers,0.5,1
constant_50,2,824507,2026-06-12,Reds,D-backs,0.5,0
constant_50,2,824588,2026-06-12,White Sox,Dodgers,0.5,1
constant_50,2,824752,2026-06-12,Red Sox,Rangers,0.5,1
constant_50,2,824826,2026-06-12,Orioles,Padres,0.5,1
constant_50,2,824997,2026-06-13,Athletics,Rockies,0.5,1
constant_50,2,822725,2026-06-13,Nationals,Mariners,0.5,1
constant_50,2,822802,2026-06-13,Blue Jays,Yankees,0.5,0
constant_50,2,823213,2026-06-14,Giants,Cubs,0.5,0
constant_50,2,823369,2026-06-13,Pirates,Marlins,0.5,1
constant_50,2,823616,2026-06-13,Mets,Braves,0.5,0
constant_50,2,823694,2026-06-13,Twins,Cardinals,0.5,0
constant_50,2,823776,2026-06-13,Brewers,Phillies,0.5,0
constant_50,2,824019,2026-06-14,Angels,Rays,0.5,1
constant_50,2,824100,2026-06-13,Royals,Astros,0.5,0
constant_50,2,824426,2026-06-13,Guardians,Tigers,0.5,1
constant_50,2,824508,2026-06-13,Reds,D-backs,0.5,1
constant_50,2,824587,2026-06-13,White Sox,Dodgers,0.5,0
constant_50,2,824749,2026-06-13,Red Sox,Rangers,0.5,1
constant_50,2,824828,2026-06-13,Orioles,Padres,0.5,0
constant_50,2,824995,2026-06-14,Athletics,Rockies,0.5,1
constant_50,2,822722,2026-06-14,Nationals,Mariners,0.5,1
constant_50,2,822801,2026-06-14,Blue Jays,Yankees,0.5,0
constant_50,2,823212,2026-06-14,Giants,Cubs,0.5,1
constant_50,2,823368,2026-06-14,Pirates,Marlins,0.5,0
constant_50,2,823615,2026-06-14,Mets,Braves,0.5,1
constant_50,2,823693,2026-06-14,Twins,Cardinals,0.5,1
constant_50,2,823777,2026-06-14,Brewers,Phillies,0.5,1
constant_50,2,824021,2026-06-14,Angels,Rays,0.5,0
constant_50,2,824099,2026-06-14,Royals,Astros,0.5,1
constant_50,2,824506,2026-06-14,Reds,D-backs,0.5,0
constant_50,2,824586,2026-06-14,White Sox,Dodgers,0.5,1
constant_50,2,824751,2026-06-14,Red Sox,Rangers,0.5,0
constant_50,2,824823,2026-06-14,Orioles,Padres,0.5,0
constant_50,2,824994,2026-06-14,Athletics,Rockies,0.5,0
constant_50,2,822724,2026-06-15,Nationals,Royals,0.5,1
constant_50,2,822887,2026-06-16,Rangers,Twins,0.5,0
constant_50,2,823046,2026-06-15,Cardinals,Padres,0.5,1
constant_50,2,823452,2026-06-15,Phillies,Marlins,0.5,1
constant_50,2,823938,2026-06-16,Dodgers,Rays,0.5,1
constant_50,2,824181,2026-06-16,Astros,Tigers,0.5,0
constant_50,2,824505,2026-06-15,Reds,Mets,0.5,1
constant_50,2,824666,2026-06-16,Cubs,Rockies,0.5,1
constant_50,2,824993,2026-06-16,Athletics,Pirates,0.5,1
constant_50,2,825071,2026-06-16,D-backs,Angels,0.5,1
constant_50,2,822723,2026-06-16,Nationals,Royals,0.5,1
constant_50,2,822888,2026-06-17,Rangers,Twins,0.5,0
constant_50,2,823045,2026-06-16,Cardinals,Padres,0.5,1
constant_50,2,823128,2026-06-17,Mariners,Orioles,0.5,1
constant_50,2,823451,2026-06-16,Phillies,Marlins,0.5,1
constant_50,2,823535,2026-06-16,Yankees,White Sox,0.5,1
constant_50,2,823775,2026-06-16,Brewers,Guardians,0.5,1
constant_50,2,823939,2026-06-17,Dodgers,Rays,0.5,1
constant_50,2,824182,2026-06-17,Astros,Tigers,0.5,1
constant_50,2,824504,2026-06-16,Reds,Mets,0.5,1
constant_50,2,824667,2026-06-17,Cubs,Rockies,0.5,0
constant_50,2,824750,2026-06-16,Red Sox,Blue Jays,0.5,0
constant_50,2,824912,2026-06-16,Braves,Giants,0.5,0
constant_50,2,824991,2026-06-17,Athletics,Pirates,0.5,0
constant_50,2,825070,2026-06-17,D-backs,Angels,0.5,0
constant_50,2,822721,2026-06-17,Nationals,Royals,0.5,0
constant_50,2,823044,2026-06-17,Cardinals,Padres,0.5,0
constant_50,2,823127,2026-06-18,Mariners,Orioles,0.5,0
constant_50,2,823450,2026-06-17,Phillies,Marlins,0.5,0
constant_50,2,823536,2026-06-17,Yankees,White Sox,0.5,1
constant_50,2,823774,2026-06-17,Brewers,Guardians,0.5,1
constant_50,2,823940,2026-06-17,Dodgers,Rays,0.5,1
constant_50,2,824178,2026-06-17,Astros,Tigers,0.5,1
constant_50,2,824503,2026-06-17,Reds,Mets,0.5,0
constant_50,3,824668,2026-06-18,Cubs,Rockies,0.5,1
constant_50,3,824746,2026-06-17,Red Sox,Blue Jays,0.5,0
constant_50,3,824913,2026-06-17,Braves,Giants,0.5,0
constant_50,3,824992,2026-06-18,Athletics,Pirates,0.5,0
constant_50,3,825072,2026-06-17,D-backs,Angels,0.5,1
constant_50,3,822889,2026-06-18,Rangers,Twins,0.5,0
constant_50,3,823125,2026-06-18,Mariners,Orioles,0.5,1
constant_50,3,823448,2026-06-18,Phillies,Mets,0.5,0
constant_50,3,823533,2026-06-18,Yankees,White Sox,0.5,0
constant_50,3,823772,2026-06-18,Brewers,Guardians,0.5,0
constant_50,3,824098,2026-06-18,Royals,Cardinals,0.5,1
constant_50,3,824748,2026-06-18,Red Sox,Blue Jays,0.5,0
constant_50,3,824989,2026-06-19,Athletics,Angels,0.5,1
constant_50,3,822886,2026-06-20,Rangers,Padres,0.5,1
constant_50,3,822966,2026-06-19,Rays,Nationals,0.5,1
constant_50,3,823124,2026-06-20,Mariners,Red Sox,0.5,0
constant_50,3,823534,2026-06-19,Yankees,Reds,0.5,1
constant_50,3,823853,2026-06-19,Marlins,Giants,0.5,1
constant_50,3,823936,2026-06-20,Dodgers,Orioles,0.5,1
constant_50,3,824097,2026-06-20,Royals,Cardinals,0.5,1
constant_50,3,824179,2026-06-20,Astros,Guardians,0.5,1
constant_50,3,824264,2026-06-19,Tigers,White Sox,0.5,1
constant_50,3,824345,2026-06-20,Rockies,Pirates,0.5,1
constant_50,3,824663,2026-06-19,Cubs,Blue Jays,0.5,1
constant_50,3,824910,2026-06-19,Braves,Brewers,0.5,1
constant_50,3,824990,2026-06-20,Athletics,Angels,0.5,1
constant_50,3,825069,2026-06-20,D-backs,Twins,0.5,1
constant_50,3,822885,2026-06-20,Rangers,Padres,0.5,0
constant_50,3,822967,2026-06-20,Rays,Nationals,0.5,0
constant_50,3,823126,2026-06-21,Mariners,Red Sox,0.5,0
constant_50,3,823447,2026-06-20,Phillies,Mets,0.5,1
constant_50,3,823532,2026-06-20,Yankees,Reds,0.5,0
constant_50,3,823854,2026-06-20,Marlins,Giants,0.5,1
constant_50,3,823937,2026-06-21,Dodgers,Orioles,0.5,0
constant_50,3,824180,2026-06-20,Astros,Guardians,0.5,0
constant_50,3,824263,2026-06-20,Tigers,White Sox,0.5,1
constant_50,3,824342,2026-06-21,Rockies,Pirates,0.5,1
constant_50,3,824665,2026-06-20,Cubs,Blue Jays,0.5,0
constant_50,3,824909,2026-06-20,Braves,Brewers,0.5,1
constant_50,3,824988,2026-06-21,Athletics,Angels,0.5,0
constant_50,3,825068,2026-06-21,D-backs,Twins,0.5,0
constant_50,3,822883,2026-06-21,Rangers,Padres,0.5,1
constant_50,3,822968,2026-06-21,Rays,Nationals,0.5,1
constant_50,3,823123,2026-06-21,Mariners,Red Sox,0.5,1
constant_50,3,823449,2026-06-21,Phillies,Mets,0.5,1
constant_50,3,823531,2026-06-21,Yankees,Reds,0.5,0
constant_50,3,823852,2026-06-21,Marlins,Giants,0.5,1
constant_50,3,823934,2026-06-21,Dodgers,Orioles,0.5,0
constant_50,3,824095,2026-06-21,Royals,Cardinals,0.5,0
constant_50,3,824177,2026-06-21,Astros,Guardians,0.5,1
constant_50,3,824260,2026-06-21,Tigers,White Sox,0.5,1
constant_50,3,824343,2026-06-21,Rockies,Pirates,0.5,0
constant_50,3,824908,2026-06-21,Braves,Brewers,0.5,0
constant_50,3,824987,2026-06-21,Athletics,Angels,0.5,0
constant_50,3,825067,2026-06-21,D-backs,Twins,0.5,0
constant_50,3,822720,2026-06-22,Nationals,Phillies,0.5,1
constant_50,3,822800,2026-06-22,Blue Jays,Astros,0.5,1
constant_50,3,822964,2026-06-22,Rays,Royals,0.5,0
constant_50,3,823040,2026-06-22,Cardinals,D-backs,0.5,1
constant_50,3,823288,2026-06-23,Padres,Braves,0.5,1
constant_50,3,823613,2026-06-22,Mets,Cubs,0.5,0
constant_50,3,823692,2026-06-22,Twins,Dodgers,0.5,0
constant_50,3,823851,2026-06-22,Marlins,Rangers,0.5,0
constant_50,3,824016,2026-06-23,Angels,Orioles,0.5,0
constant_50,3,824261,2026-06-22,Tigers,Yankees,0.5,1
constant_50,3,824344,2026-06-23,Rockies,Red Sox,0.5,1
constant_50,3,824502,2026-06-22,Reds,Brewers,0.5,0
constant_50,3,824585,2026-06-22,White Sox,Guardians,0.5,1
constant_50,3,822718,2026-06-23,Nationals,Phillies,0.5,0
constant_50,3,822799,2026-06-23,Blue Jays,Astros,0.5,0
constant_50,3,822963,2026-06-23,Rays,Royals,0.5,0
constant_50,3,823043,2026-06-23,Cardinals,D-backs,0.5,0
constant_50,3,823210,2026-06-24,Giants,Athletics,0.5,1
constant_50,3,823286,2026-06-24,Padres,Braves,0.5,1
constant_50,3,823365,2026-06-23,Pirates,Mariners,0.5,0
constant_50,3,823614,2026-06-23,Mets,Cubs,0.5,0
constant_50,3,823690,2026-06-23,Twins,Dodgers,0.5,0
constant_50,3,823849,2026-06-23,Marlins,Rangers,0.5,1
constant_50,3,824017,2026-06-24,Angels,Orioles,0.5,1
constant_50,3,824262,2026-06-23,Tigers,Yankees,0.5,0
constant_50,3,824340,2026-06-24,Rockies,Red Sox,0.5,0
constant_50,3,824501,2026-06-23,Reds,Brewers,0.5,0
constant_50,3,824584,2026-06-23,White Sox,Guardians,0.5,1
constant_50,3,822719,2026-06-24,Nationals,Phillies,0.5,0
constant_50,3,822798,2026-06-24,Blue Jays,Astros,0.5,0
constant_50,3,822965,2026-06-24,Rays,Royals,0.5,1
constant_50,3,823041,2026-06-24,Cardinals,D-backs,0.5,0
constant_50,3,823208,2026-06-25,Giants,Athletics,0.5,1
constant_50,3,823284,2026-06-25,Padres,Braves,0.5,1
constant_50,3,823367,2026-06-24,Pirates,Mariners,0.5,1
constant_50,3,823611,2026-06-24,Mets,Cubs,0.5,0
constant_50,3,823691,2026-06-24,Twins,Dodgers,0.5,0
constant_50,4,823850,2026-06-24,Marlins,Rangers,0.5,1
constant_50,4,824018,2026-06-24,Angels,Orioles,0.5,1
constant_50,4,824259,2026-06-24,Tigers,Yankees,0.5,0
constant_50,4,824341,2026-06-24,Rockies,Red Sox,0.5,1
constant_50,4,824500,2026-06-24,Reds,Brewers,0.5,0
constant_50,4,824583,2026-06-24,White Sox,Guardians,0.5,0
constant_50,4,822717,2026-06-25,Nationals,Phillies,0.5,0
constant_50,4,822797,2026-06-25,Blue Jays,Rangers,0.5,0
constant_50,4,822961,2026-06-25,Rays,Royals,0.5,1
constant_50,4,823209,2026-06-25,Giants,Athletics,0.5,0
constant_50,4,823366,2026-06-25,Pirates,Mariners,0.5,1
constant_50,4,823612,2026-06-25,Mets,Cubs,0.5,0
constant_50,4,824258,2026-06-25,Tigers,Astros,0.5,0
constant_50,4,824747,2026-06-25,Red Sox,Yankees,0.5,1
constant_50,4,822796,2026-06-26,Blue Jays,Rangers,0.5,0
constant_50,4,822962,2026-06-26,Rays,D-backs,0.5,1
constant_50,4,823039,2026-06-27,Cardinals,Marlins,0.5,0
constant_50,4,823206,2026-06-27,Giants,Braves,0.5,0
constant_50,4,823285,2026-06-27,Padres,Dodgers,0.5,1
constant_50,4,823363,2026-06-26,Pirates,Reds,0.5,0
constant_50,4,823610,2026-06-26,Mets,Phillies,0.5,0
constant_50,4,823688,2026-06-27,Twins,Rockies,0.5,1
constant_50,4,823773,2026-06-26,Brewers,Cubs,0.5,1
constant_50,4,824014,2026-06-27,Angels,Athletics,0.5,0
constant_50,4,824255,2026-06-26,Tigers,Astros,0.5,1
constant_50,4,824423,2026-06-26,Guardians,Mariners,0.5,0
constant_50,4,824582,2026-06-26,White Sox,Royals,0.5,1
constant_50,4,824743,2026-06-26,Red Sox,Yankees,0.5,1
constant_50,4,824824,2026-06-26,Orioles,Nationals,0.5,1
constant_50,4,822794,2026-06-27,Blue Jays,Rangers,0.5,0
constant_50,4,822960,2026-06-27,Rays,D-backs,0.5,1
constant_50,4,823038,2026-06-27,Cardinals,Marlins,0.5,0
constant_50,4,823207,2026-06-28,Giants,Braves,0.5,1
constant_50,4,823283,2026-06-28,Padres,Dodgers,0.5,0
constant_50,4,823364,2026-06-27,Pirates,Reds,0.5,0
constant_50,4,823609,2026-06-27,Mets,Phillies,0.5,1
constant_50,4,823689,2026-06-27,Twins,Rockies,0.5,0
constant_50,4,823770,2026-06-27,Brewers,Cubs,0.5,0
constant_50,4,824015,2026-06-28,Angels,Athletics,0.5,1
constant_50,4,824257,2026-06-27,Tigers,Astros,0.5,0
constant_50,4,824421,2026-06-27,Guardians,Mariners,0.5,1
constant_50,4,824581,2026-06-27,White Sox,Royals,0.5,1
constant_50,4,824745,2026-06-27,Red Sox,Yankees,0.5,1
constant_50,4,824825,2026-06-27,Orioles,Nationals,0.5,0
constant_50,4,822795,2026-06-28,Blue Jays,Rangers,0.5,0
constant_50,4,822959,2026-06-28,Rays,D-backs,0.5,1
constant_50,4,823037,2026-06-28,Cardinals,Marlins,0.5,1
constant_50,4,823204,2026-06-28,Giants,Braves,0.5,1
constant_50,4,823281,2026-06-28,Padres,Dodgers,0.5,0
constant_50,4,823362,2026-06-28,Pirates,Reds,0.5,1
constant_50,4,823608,2026-06-28,Mets,Phillies,0.5,0
constant_50,4,823686,2026-06-28,Twins,Rockies,0.5,1
constant_50,4,823769,2026-06-28,Brewers,Cubs,0.5,0
constant_50,4,824011,2026-06-28,Angels,Athletics,0.5,1
constant_50,4,824256,2026-06-28,Tigers,Astros,0.5,0
constant_50,4,824422,2026-06-28,Guardians,Mariners,0.5,1
constant_50,4,824580,2026-06-28,White Sox,Royals,0.5,0
constant_50,4,824744,2026-06-28,Red Sox,Yankees,0.5,1
constant_50,4,824821,2026-06-28,Orioles,Nationals,0.5,0
constant_50,4,822792,2026-06-29,Blue Jays,Mets,0.5,1
constant_50,4,823121,2026-06-30,Mariners,Angels,0.5,1
constant_50,4,823444,2026-06-29,Phillies,Pirates,0.5,0
constant_50,4,823529,2026-06-29,Yankees,Tigers,0.5,0
constant_50,4,823771,2026-06-29,Brewers,Reds,0.5,1
constant_50,4,824176,2026-06-30,Astros,Twins,0.5,0
constant_50,4,824339,2026-06-30,Rockies,Marlins,0.5,0
constant_50,4,824420,2026-06-29,Guardians,Rangers,0.5,0
constant_50,4,824662,2026-06-30,Cubs,Padres,0.5,1
constant_50,4,824741,2026-06-29,Red Sox,Nationals,0.5,1
constant_50,4,824822,2026-06-29,Orioles,White Sox,0.5,0
constant_50,4,824986,2026-06-30,Athletics,Dodgers,0.5,0
constant_50,4,825065,2026-06-30,D-backs,Giants,0.5,1
constant_50,4,822793,2026-06-30,Blue Jays,Mets,0.5,0
constant_50,4,823122,2026-07-01,Mariners,Angels,0.5,1
constant_50,4,823445,2026-06-30,Phillies,Pirates,0.5,1
constant_50,4,823528,2026-06-30,Yankees,Tigers,0.5,0
constant_50,4,823768,2026-06-30,Brewers,Reds,0.5,1
constant_50,4,824096,2026-06-30,Royals,Rays,0.5,0
constant_50,4,824175,2026-07-01,Astros,Twins,0.5,1
constant_50,4,824338,2026-07-01,Rockies,Marlins,0.5,0
constant_50,4,824418,2026-06-30,Guardians,Rangers,0.5,0
constant_50,4,824661,2026-07-01,Cubs,Padres,0.5,1
constant_50,4,824742,2026-06-30,Red Sox,Nationals,0.5,0
constant_50,4,824819,2026-06-30,Orioles,White Sox,0.5,0
constant_50,4,824907,2026-06-30,Braves,Cardinals,0.5,0
constant_50,4,824984,2026-07-01,Athletics,Dodgers,0.5,0
constant_50,4,825066,2026-07-01,D-backs,Giants,0.5,1
constant_50,4,823530,2026-07-01,Yankees,Tigers,0.5,0
constant_50,4,824419,2026-07-01,Guardians,Rangers,0.5,1
constant_50,4,824660,2026-07-01,Cubs,Padres,0.5,1
constant_50,4,824740,2026-07-01,Red Sox,Nationals,0.5,0
constant_50,4,824818,2026-07-01,Orioles,White Sox,0.5,1
expanding_train_home_rate,1,823780,2026-06-03,Brewers,Giants,0.5434782608695652,0
expanding_train_home_rate,1,824024,2026-06-04,Angels,Rockies,0.5434782608695652,1
expanding_train_home_rate,1,824188,2026-06-04,Astros,Pirates,0.5434782608695652,1
expanding_train_home_rate,1,824509,2026-06-03,Reds,Royals,0.5434782608695652,0
expanding_train_home_rate,1,824671,2026-06-04,Cubs,Athletics,0.5434782608695652,0
expanding_train_home_rate,1,824755,2026-06-03,Red Sox,Orioles,0.5434782608695652,1
expanding_train_home_rate,1,824917,2026-06-03,Braves,Blue Jays,0.5434782608695652,1
expanding_train_home_rate,1,825077,2026-06-04,D-backs,Dodgers,0.5434782608695652,0
expanding_train_home_rate,1,823457,2026-06-04,Phillies,Padres,0.5434782608695652,1
expanding_train_home_rate,1,823542,2026-06-04,Yankees,Guardians,0.5434782608695652,1
expanding_train_home_rate,1,823698,2026-06-04,Twins,Royals,0.5434782608695652,0
expanding_train_home_rate,1,823779,2026-06-04,Brewers,Giants,0.5434782608695652,0
expanding_train_home_rate,1,824185,2026-06-05,Astros,Pirates,0.5434782608695652,0
expanding_train_home_rate,1,824672,2026-06-05,Cubs,Athletics,0.5434782608695652,1
expanding_train_home_rate,1,824753,2026-06-04,Red Sox,Orioles,0.5434782608695652,0
expanding_train_home_rate,1,824919,2026-06-04,Braves,Blue Jays,0.5434782608695652,0
expanding_train_home_rate,1,825076,2026-06-05,D-backs,Dodgers,0.5434782608695652,1
expanding_train_home_rate,1,822810,2026-06-05,Blue Jays,Orioles,0.5434782608695652,0
expanding_train_home_rate,1,822892,2026-06-06,Rangers,Guardians,0.5434782608695652,1
expanding_train_home_rate,1,823049,2026-06-06,Cardinals,Reds,0.5434782608695652,1
expanding_train_home_rate,1,823293,2026-06-06,Padres,Mets,0.5434782608695652,0
expanding_train_home_rate,1,823455,2026-06-05,Phillies,White Sox,0.5434782608695652,1
expanding_train_home_rate,1,823538,2026-06-05,Yankees,Red Sox,0.5434782608695652,0
expanding_train_home_rate,1,823699,2026-06-06,Twins,Royals,0.5434782608695652,1
expanding_train_home_rate,1,823860,2026-06-05,Marlins,Rays,0.5434782608695652,0
expanding_train_home_rate,1,823943,2026-06-06,Dodgers,Angels,0.5434782608695652,1
expanding_train_home_rate,1,824186,2026-06-06,Astros,Athletics,0.5434782608695652,1
expanding_train_home_rate,1,824271,2026-06-05,Tigers,Mariners,0.5434782608695652,1
expanding_train_home_rate,1,824350,2026-06-06,Rockies,Brewers,0.5434782608695652,0
expanding_train_home_rate,1,824673,2026-06-05,Cubs,Giants,0.5434782608695652,0
expanding_train_home_rate,1,824914,2026-06-05,Braves,Pirates,0.5434782608695652,1
expanding_train_home_rate,1,825073,2026-06-06,D-backs,Nationals,0.5434782608695652,0
expanding_train_home_rate,1,822808,2026-06-06,Blue Jays,Orioles,0.5434782608695652,1
expanding_train_home_rate,1,822891,2026-06-06,Rangers,Guardians,0.5434782608695652,0
expanding_train_home_rate,1,823048,2026-06-06,Cardinals,Reds,0.5434782608695652,1
expanding_train_home_rate,1,823292,2026-06-07,Padres,Mets,0.5434782608695652,1
expanding_train_home_rate,1,823454,2026-06-06,Phillies,White Sox,0.5434782608695652,0
expanding_train_home_rate,1,823697,2026-06-06,Twins,Royals,0.5434782608695652,0
expanding_train_home_rate,1,823859,2026-06-06,Marlins,Rays,0.5434782608695652,1
expanding_train_home_rate,1,823942,2026-06-07,Dodgers,Angels,0.5434782608695652,1
expanding_train_home_rate,1,824184,2026-06-06,Astros,Athletics,0.5434782608695652,1
expanding_train_home_rate,1,824269,2026-06-06,Tigers,Mariners,0.5434782608695652,0
expanding_train_home_rate,1,824351,2026-06-07,Rockies,Brewers,0.5434782608695652,0
